[2019-06-12 16:12:15 $25692.0]	INFO	Server is reloading all workers now
[2019-06-12 22:03:07 $32105.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=32348] exit timeout, forced kill
[2019-06-12 22:03:07 $32105.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=32346] exit timeout, forced kill
[2019-06-12 22:03:07 $32105.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=32347] exit timeout, forced kill
[2019-06-12 22:03:07 $32105.0]	WARNING	swManager_check_exit_status: worker#9[pid=32351] abnormal exit, status=0, signal=9
[2019-06-12 22:03:07 $32105.0]	WARNING	swManager_check_exit_status: worker#11[pid=32350] abnormal exit, status=0, signal=9
[2019-06-12 22:03:07 $32105.0]	WARNING	swManager_check_exit_status: worker#12[pid=32349] abnormal exit, status=0, signal=9
[2019-06-12 22:03:07 $32105.0]	WARNING	swManager_check_exit_status: worker#13[pid=32348] abnormal exit, status=0, signal=9
[2019-06-12 22:03:07 $32105.0]	WARNING	swManager_check_exit_status: worker#15[pid=32347] abnormal exit, status=0, signal=9
[2019-06-12 22:03:07 $32105.0]	WARNING	swManager_check_exit_status: worker#14[pid=32346] abnormal exit, status=0, signal=9
[2019-06-12 22:03:07 $32105.0]	WARNING	swManager_check_exit_status: worker#10[pid=32345] abnormal exit, status=0, signal=9
[2019-06-12 22:03:29 $32105.0]	INFO	Server is reloading all workers now
[2019-06-12 22:03:34 $32105.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=32430] exit timeout, forced kill
[2019-06-12 22:03:34 $32105.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=32432] exit timeout, forced kill
[2019-06-12 22:03:34 $32105.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=32438] exit timeout, forced kill
[2019-06-12 22:03:34 $32105.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=32433] exit timeout, forced kill
[2019-06-12 22:03:34 $32105.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=32434] exit timeout, forced kill
[2019-06-12 22:03:34 $32105.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=32435] exit timeout, forced kill
[2019-06-12 22:03:34 $32105.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=32437] exit timeout, forced kill
[2019-06-12 22:03:34 $32105.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=32436] exit timeout, forced kill
[2019-06-12 22:03:34 $32105.0]	WARNING	swManager_check_exit_status: worker#10[pid=32438] abnormal exit, status=0, signal=9
[2019-06-12 22:03:34 $32105.0]	WARNING	swManager_check_exit_status: worker#14[pid=32437] abnormal exit, status=0, signal=9
[2019-06-12 22:03:34 $32105.0]	WARNING	swManager_check_exit_status: worker#15[pid=32436] abnormal exit, status=0, signal=9
[2019-06-12 22:03:34 $32105.0]	WARNING	swManager_check_exit_status: worker#13[pid=32435] abnormal exit, status=0, signal=9
[2019-06-12 22:03:34 $32105.0]	WARNING	swManager_check_exit_status: worker#12[pid=32434] abnormal exit, status=0, signal=9
[2019-06-12 22:03:34 $32105.0]	WARNING	swManager_check_exit_status: worker#11[pid=32433] abnormal exit, status=0, signal=9
[2019-06-12 22:03:34 $32105.0]	WARNING	swManager_check_exit_status: worker#9[pid=32432] abnormal exit, status=0, signal=9
[2019-06-13 10:12:18 $33502.0]	INFO	Server is reloading all workers now
[2019-06-13 10:12:23 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=33503] exit timeout, forced kill
[2019-06-13 10:12:23 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=33504] exit timeout, forced kill
[2019-06-13 10:12:23 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=33505] exit timeout, forced kill
[2019-06-13 10:12:23 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=33506] exit timeout, forced kill
[2019-06-13 10:12:23 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=33507] exit timeout, forced kill
[2019-06-13 10:12:23 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=33508] exit timeout, forced kill
[2019-06-13 10:12:23 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=33509] exit timeout, forced kill
[2019-06-13 10:12:23 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=33510] exit timeout, forced kill
[2019-06-13 10:12:23 $33502.0]	WARNING	swManager_check_exit_status: worker#11[pid=33506] abnormal exit, status=0, signal=9
[2019-06-13 10:12:23 $33502.0]	WARNING	swManager_check_exit_status: worker#15[pid=33510] abnormal exit, status=0, signal=9
[2019-06-13 10:12:23 $33502.0]	WARNING	swManager_check_exit_status: worker#14[pid=33509] abnormal exit, status=0, signal=9
[2019-06-13 10:12:23 $33502.0]	WARNING	swManager_check_exit_status: worker#13[pid=33508] abnormal exit, status=0, signal=9
[2019-06-13 10:12:23 $33502.0]	WARNING	swManager_check_exit_status: worker#12[pid=33507] abnormal exit, status=0, signal=9
[2019-06-13 10:12:23 $33502.0]	WARNING	swManager_check_exit_status: worker#10[pid=33505] abnormal exit, status=0, signal=9
[2019-06-13 10:12:23 $33502.0]	WARNING	swManager_check_exit_status: worker#9[pid=33504] abnormal exit, status=0, signal=9
[2019-06-13 10:21:56 $33502.0]	INFO	Server is reloading all workers now
[2019-06-13 10:22:01 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=33546] exit timeout, forced kill
[2019-06-13 10:22:01 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=33553] exit timeout, forced kill
[2019-06-13 10:22:01 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=33552] exit timeout, forced kill
[2019-06-13 10:22:01 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=33547] exit timeout, forced kill
[2019-06-13 10:22:01 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=33551] exit timeout, forced kill
[2019-06-13 10:22:01 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=33550] exit timeout, forced kill
[2019-06-13 10:22:01 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=33549] exit timeout, forced kill
[2019-06-13 10:22:01 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=33548] exit timeout, forced kill
[2019-06-13 10:22:01 $33502.0]	WARNING	swManager_check_exit_status: worker#9[pid=33553] abnormal exit, status=0, signal=9
[2019-06-13 10:22:01 $33502.0]	WARNING	swManager_check_exit_status: worker#10[pid=33552] abnormal exit, status=0, signal=9
[2019-06-13 10:22:01 $33502.0]	WARNING	swManager_check_exit_status: worker#12[pid=33551] abnormal exit, status=0, signal=9
[2019-06-13 10:22:01 $33502.0]	WARNING	swManager_check_exit_status: worker#13[pid=33550] abnormal exit, status=0, signal=9
[2019-06-13 10:22:01 $33502.0]	WARNING	swManager_check_exit_status: worker#14[pid=33549] abnormal exit, status=0, signal=9
[2019-06-13 10:22:01 $33502.0]	WARNING	swManager_check_exit_status: worker#15[pid=33548] abnormal exit, status=0, signal=9
[2019-06-13 10:22:01 $33502.0]	WARNING	swManager_check_exit_status: worker#11[pid=33547] abnormal exit, status=0, signal=9
[2019-06-13 10:22:26 $33502.0]	INFO	Server is reloading all workers now
[2019-06-13 10:22:31 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=33632] exit timeout, forced kill
[2019-06-13 10:22:31 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=33642] exit timeout, forced kill
[2019-06-13 10:22:31 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=33643] exit timeout, forced kill
[2019-06-13 10:22:31 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=33648] exit timeout, forced kill
[2019-06-13 10:22:31 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=33644] exit timeout, forced kill
[2019-06-13 10:22:31 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=33645] exit timeout, forced kill
[2019-06-13 10:22:31 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=33646] exit timeout, forced kill
[2019-06-13 10:22:31 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=33647] exit timeout, forced kill
[2019-06-13 10:22:31 $33502.0]	WARNING	swManager_check_exit_status: worker#9[pid=33642] abnormal exit, status=0, signal=9
[2019-06-13 10:22:31 $33502.0]	WARNING	swManager_check_exit_status: worker#11[pid=33648] abnormal exit, status=0, signal=9
[2019-06-13 10:22:31 $33502.0]	WARNING	swManager_check_exit_status: worker#15[pid=33647] abnormal exit, status=0, signal=9
[2019-06-13 10:22:31 $33502.0]	WARNING	swManager_check_exit_status: worker#14[pid=33646] abnormal exit, status=0, signal=9
[2019-06-13 10:22:31 $33502.0]	WARNING	swManager_check_exit_status: worker#13[pid=33645] abnormal exit, status=0, signal=9
[2019-06-13 10:22:31 $33502.0]	WARNING	swManager_check_exit_status: worker#12[pid=33644] abnormal exit, status=0, signal=9
[2019-06-13 10:22:31 $33502.0]	WARNING	swManager_check_exit_status: worker#10[pid=33643] abnormal exit, status=0, signal=9
[2019-06-13 10:32:00 $33502.0]	INFO	Server is reloading all workers now
[2019-06-13 10:32:05 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=33659] exit timeout, forced kill
[2019-06-13 10:32:05 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=33661] exit timeout, forced kill
[2019-06-13 10:32:05 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=33667] exit timeout, forced kill
[2019-06-13 10:32:05 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=33662] exit timeout, forced kill
[2019-06-13 10:32:05 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=33666] exit timeout, forced kill
[2019-06-13 10:32:05 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=33665] exit timeout, forced kill
[2019-06-13 10:32:05 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=33664] exit timeout, forced kill
[2019-06-13 10:32:05 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=33663] exit timeout, forced kill
[2019-06-13 10:32:05 $33502.0]	WARNING	swManager_check_exit_status: worker#10[pid=33667] abnormal exit, status=0, signal=9
[2019-06-13 10:32:05 $33502.0]	WARNING	swManager_check_exit_status: worker#12[pid=33666] abnormal exit, status=0, signal=9
[2019-06-13 10:32:05 $33502.0]	WARNING	swManager_check_exit_status: worker#13[pid=33665] abnormal exit, status=0, signal=9
[2019-06-13 10:32:05 $33502.0]	WARNING	swManager_check_exit_status: worker#14[pid=33664] abnormal exit, status=0, signal=9
[2019-06-13 10:32:05 $33502.0]	WARNING	swManager_check_exit_status: worker#15[pid=33663] abnormal exit, status=0, signal=9
[2019-06-13 10:32:05 $33502.0]	WARNING	swManager_check_exit_status: worker#11[pid=33662] abnormal exit, status=0, signal=9
[2019-06-13 10:32:05 $33502.0]	WARNING	swManager_check_exit_status: worker#9[pid=33661] abnormal exit, status=0, signal=9
[2019-06-13 10:32:07 $33502.0]	INFO	Server is reloading all workers now
[2019-06-13 10:32:12 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=33761] exit timeout, forced kill
[2019-06-13 10:32:12 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=33776] exit timeout, forced kill
[2019-06-13 10:32:12 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=33770] exit timeout, forced kill
[2019-06-13 10:32:12 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=33775] exit timeout, forced kill
[2019-06-13 10:32:12 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=33771] exit timeout, forced kill
[2019-06-13 10:32:12 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=33772] exit timeout, forced kill
[2019-06-13 10:32:12 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=33773] exit timeout, forced kill
[2019-06-13 10:32:12 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=33774] exit timeout, forced kill
[2019-06-13 10:32:12 $33502.0]	WARNING	swManager_check_exit_status: worker#9[pid=33776] abnormal exit, status=0, signal=9
[2019-06-13 10:32:12 $33502.0]	WARNING	swManager_check_exit_status: worker#11[pid=33775] abnormal exit, status=0, signal=9
[2019-06-13 10:32:12 $33502.0]	WARNING	swManager_check_exit_status: worker#15[pid=33774] abnormal exit, status=0, signal=9
[2019-06-13 10:32:12 $33502.0]	WARNING	swManager_check_exit_status: worker#14[pid=33773] abnormal exit, status=0, signal=9
[2019-06-13 10:32:12 $33502.0]	WARNING	swManager_check_exit_status: worker#13[pid=33772] abnormal exit, status=0, signal=9
[2019-06-13 10:32:12 $33502.0]	WARNING	swManager_check_exit_status: worker#12[pid=33771] abnormal exit, status=0, signal=9
[2019-06-13 10:32:12 $33502.0]	WARNING	swManager_check_exit_status: worker#10[pid=33770] abnormal exit, status=0, signal=9
[2019-06-13 10:35:24 $33502.0]	INFO	Server is reloading all workers now
[2019-06-13 10:35:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=33782] exit timeout, forced kill
[2019-06-13 10:35:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=33787] exit timeout, forced kill
[2019-06-13 10:35:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=33793] exit timeout, forced kill
[2019-06-13 10:35:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=33788] exit timeout, forced kill
[2019-06-13 10:35:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=33792] exit timeout, forced kill
[2019-06-13 10:35:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=33791] exit timeout, forced kill
[2019-06-13 10:35:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=33790] exit timeout, forced kill
[2019-06-13 10:35:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=33789] exit timeout, forced kill
[2019-06-13 10:35:29 $33502.0]	WARNING	swManager_check_exit_status: worker#10[pid=33793] abnormal exit, status=0, signal=9
[2019-06-13 10:35:29 $33502.0]	WARNING	swManager_check_exit_status: worker#12[pid=33792] abnormal exit, status=0, signal=9
[2019-06-13 10:35:29 $33502.0]	WARNING	swManager_check_exit_status: worker#13[pid=33791] abnormal exit, status=0, signal=9
[2019-06-13 10:35:29 $33502.0]	WARNING	swManager_check_exit_status: worker#14[pid=33790] abnormal exit, status=0, signal=9
[2019-06-13 10:35:29 $33502.0]	WARNING	swManager_check_exit_status: worker#15[pid=33789] abnormal exit, status=0, signal=9
[2019-06-13 10:35:29 $33502.0]	WARNING	swManager_check_exit_status: worker#11[pid=33788] abnormal exit, status=0, signal=9
[2019-06-13 10:35:29 $33502.0]	WARNING	swManager_check_exit_status: worker#9[pid=33787] abnormal exit, status=0, signal=9
[2019-06-13 10:35:33 $33502.0]	INFO	Server is reloading all workers now
[2019-06-13 10:35:38 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=34043] exit timeout, forced kill
[2019-06-13 10:35:38 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=34052] exit timeout, forced kill
[2019-06-13 10:35:38 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=34046] exit timeout, forced kill
[2019-06-13 10:35:38 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=34051] exit timeout, forced kill
[2019-06-13 10:35:38 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=34047] exit timeout, forced kill
[2019-06-13 10:35:38 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=34048] exit timeout, forced kill
[2019-06-13 10:35:38 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=34049] exit timeout, forced kill
[2019-06-13 10:35:38 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=34050] exit timeout, forced kill
[2019-06-13 10:35:38 $33502.0]	WARNING	swManager_check_exit_status: worker#9[pid=34052] abnormal exit, status=0, signal=9
[2019-06-13 10:35:38 $33502.0]	WARNING	swManager_check_exit_status: worker#11[pid=34051] abnormal exit, status=0, signal=9
[2019-06-13 10:35:38 $33502.0]	WARNING	swManager_check_exit_status: worker#15[pid=34050] abnormal exit, status=0, signal=9
[2019-06-13 10:35:38 $33502.0]	WARNING	swManager_check_exit_status: worker#14[pid=34049] abnormal exit, status=0, signal=9
[2019-06-13 10:35:38 $33502.0]	WARNING	swManager_check_exit_status: worker#13[pid=34048] abnormal exit, status=0, signal=9
[2019-06-13 10:35:38 $33502.0]	WARNING	swManager_check_exit_status: worker#12[pid=34047] abnormal exit, status=0, signal=9
[2019-06-13 10:35:38 $33502.0]	WARNING	swManager_check_exit_status: worker#10[pid=34046] abnormal exit, status=0, signal=9
[2019-06-13 10:37:05 $33502.0]	INFO	Server is reloading all workers now
[2019-06-13 10:37:10 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=34061] exit timeout, forced kill
[2019-06-13 10:37:10 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=34063] exit timeout, forced kill
[2019-06-13 10:37:10 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=34069] exit timeout, forced kill
[2019-06-13 10:37:10 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=34064] exit timeout, forced kill
[2019-06-13 10:37:10 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=34068] exit timeout, forced kill
[2019-06-13 10:37:10 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=34067] exit timeout, forced kill
[2019-06-13 10:37:10 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=34066] exit timeout, forced kill
[2019-06-13 10:37:10 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=34065] exit timeout, forced kill
[2019-06-13 10:37:10 $33502.0]	WARNING	swManager_check_exit_status: worker#10[pid=34069] abnormal exit, status=0, signal=9
[2019-06-13 10:37:10 $33502.0]	WARNING	swManager_check_exit_status: worker#12[pid=34068] abnormal exit, status=0, signal=9
[2019-06-13 10:37:10 $33502.0]	WARNING	swManager_check_exit_status: worker#13[pid=34067] abnormal exit, status=0, signal=9
[2019-06-13 10:37:10 $33502.0]	WARNING	swManager_check_exit_status: worker#14[pid=34066] abnormal exit, status=0, signal=9
[2019-06-13 10:37:10 $33502.0]	WARNING	swManager_check_exit_status: worker#15[pid=34065] abnormal exit, status=0, signal=9
[2019-06-13 10:37:10 $33502.0]	WARNING	swManager_check_exit_status: worker#11[pid=34064] abnormal exit, status=0, signal=9
[2019-06-13 10:37:10 $33502.0]	WARNING	swManager_check_exit_status: worker#9[pid=34063] abnormal exit, status=0, signal=9
[2019-06-13 10:52:14 $33502.0]	INFO	Server is reloading all workers now
[2019-06-13 10:52:19 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=34089] exit timeout, forced kill
[2019-06-13 10:52:19 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=34106] exit timeout, forced kill
[2019-06-13 10:52:19 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=34100] exit timeout, forced kill
[2019-06-13 10:52:19 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=34105] exit timeout, forced kill
[2019-06-13 10:52:19 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=34101] exit timeout, forced kill
[2019-06-13 10:52:19 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=34102] exit timeout, forced kill
[2019-06-13 10:52:19 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=34103] exit timeout, forced kill
[2019-06-13 10:52:19 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=34104] exit timeout, forced kill
[2019-06-13 10:52:19 $33502.0]	WARNING	swManager_check_exit_status: worker#9[pid=34106] abnormal exit, status=0, signal=9
[2019-06-13 10:52:19 $33502.0]	WARNING	swManager_check_exit_status: worker#11[pid=34105] abnormal exit, status=0, signal=9
[2019-06-13 10:52:19 $33502.0]	WARNING	swManager_check_exit_status: worker#15[pid=34104] abnormal exit, status=0, signal=9
[2019-06-13 10:52:19 $33502.0]	WARNING	swManager_check_exit_status: worker#14[pid=34103] abnormal exit, status=0, signal=9
[2019-06-13 10:52:19 $33502.0]	WARNING	swManager_check_exit_status: worker#13[pid=34102] abnormal exit, status=0, signal=9
[2019-06-13 10:52:19 $33502.0]	WARNING	swManager_check_exit_status: worker#12[pid=34101] abnormal exit, status=0, signal=9
[2019-06-13 10:52:19 $33502.0]	WARNING	swManager_check_exit_status: worker#10[pid=34100] abnormal exit, status=0, signal=9
[2019-06-13 10:53:24 $33502.0]	INFO	Server is reloading all workers now
[2019-06-13 10:53:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=34575] exit timeout, forced kill
[2019-06-13 10:53:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=34577] exit timeout, forced kill
[2019-06-13 10:53:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=34583] exit timeout, forced kill
[2019-06-13 10:53:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=34578] exit timeout, forced kill
[2019-06-13 10:53:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=34582] exit timeout, forced kill
[2019-06-13 10:53:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=34581] exit timeout, forced kill
[2019-06-13 10:53:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=34580] exit timeout, forced kill
[2019-06-13 10:53:29 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=34579] exit timeout, forced kill
[2019-06-13 10:53:29 $33502.0]	WARNING	swManager_check_exit_status: worker#10[pid=34583] abnormal exit, status=0, signal=9
[2019-06-13 10:53:29 $33502.0]	WARNING	swManager_check_exit_status: worker#12[pid=34582] abnormal exit, status=0, signal=9
[2019-06-13 10:53:29 $33502.0]	WARNING	swManager_check_exit_status: worker#13[pid=34581] abnormal exit, status=0, signal=9
[2019-06-13 10:53:29 $33502.0]	WARNING	swManager_check_exit_status: worker#14[pid=34580] abnormal exit, status=0, signal=9
[2019-06-13 10:53:29 $33502.0]	WARNING	swManager_check_exit_status: worker#15[pid=34579] abnormal exit, status=0, signal=9
[2019-06-13 10:53:29 $33502.0]	WARNING	swManager_check_exit_status: worker#11[pid=34578] abnormal exit, status=0, signal=9
[2019-06-13 10:53:29 $33502.0]	WARNING	swManager_check_exit_status: worker#9[pid=34577] abnormal exit, status=0, signal=9
[2019-06-13 11:57:54 $33502.0]	INFO	Server is reloading all workers now
[2019-06-13 11:57:59 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=34614] exit timeout, forced kill
[2019-06-13 11:57:59 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=34622] exit timeout, forced kill
[2019-06-13 11:57:59 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=34616] exit timeout, forced kill
[2019-06-13 11:57:59 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=34621] exit timeout, forced kill
[2019-06-13 11:57:59 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=34617] exit timeout, forced kill
[2019-06-13 11:57:59 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=34618] exit timeout, forced kill
[2019-06-13 11:57:59 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=34619] exit timeout, forced kill
[2019-06-13 11:57:59 $33502.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=34620] exit timeout, forced kill
[2019-06-13 11:57:59 $33502.0]	WARNING	swManager_check_exit_status: worker#9[pid=34622] abnormal exit, status=0, signal=9
[2019-06-13 11:57:59 $33502.0]	WARNING	swManager_check_exit_status: worker#11[pid=34621] abnormal exit, status=0, signal=9
[2019-06-13 11:57:59 $33502.0]	WARNING	swManager_check_exit_status: worker#15[pid=34620] abnormal exit, status=0, signal=9
[2019-06-13 11:57:59 $33502.0]	WARNING	swManager_check_exit_status: worker#14[pid=34619] abnormal exit, status=0, signal=9
[2019-06-13 11:57:59 $33502.0]	WARNING	swManager_check_exit_status: worker#13[pid=34618] abnormal exit, status=0, signal=9
[2019-06-13 11:57:59 $33502.0]	WARNING	swManager_check_exit_status: worker#12[pid=34617] abnormal exit, status=0, signal=9
[2019-06-13 11:57:59 $33502.0]	WARNING	swManager_check_exit_status: worker#10[pid=34616] abnormal exit, status=0, signal=9
[2019-06-13 14:19:03 $33502.0]	INFO	Server is reloading all workers now
[2019-06-13 14:20:32 $35931.0]	INFO	Server is reloading all workers now
[2019-06-13 14:20:37 $35931.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=35932] exit timeout, forced kill
